"#name,fg,bg,hl-fg,hl-bg,cur-fg,cur-bg,ansi-0,ansi-1,ansi-2,ansi-3,ansi-4,ansi-5,ansi-6,ansi-7,ansi-8,ansi-9,ansi-10,ansi-11,ansi-12,ansi-13,ansi-14,ansi-15"
onehalf-dark,#dcdfe4,#282c34,#000000,#fffacd,#dcdfe4,#a3b3cc,#282c34,#e06c75,#98c379,#e5c07b,#61afef,#c678dd,#56b6c2,#dcdfe4,#5d677a,#e06c75,#98c379,#e5c07b,#61afef,#c678dd,#56b6c2,#dcdfe4
onehalfdark,#dcdfe4,#282c34,#dcdfe4,#474e5d,#282c34,#a3b3cc,#282c34,#e06c75,#98c379,#e5c07b,#61afef,#c678dd,#56b6c2,#dcdfe4,#282c34,#e06c75,#98c379,#e5c07b,#61afef,#c678dd,#56b6c2,#dcdfe4
onehalflight,#383a42,#fafafa,#383a42,#bfceff,#383a42,#bfceff,#fafafa,#e45649,#50a14f,#c18401,#0184bc,#a626a4,#0997b3,#383a42,#ffffff,#e06c75,#98c379,#e5c07b,#61afef,#c678dd,#56b6c2,#4f525e
operator-mono-dark,#c3cac2,#191919,#dde5dc,#19273b,#191919,#fcdc08,#5a5a5a,#ca372d,#4d7b3a,#d4d697,#4387cf,#b86cb4,#72d5c6,#ced4cd,#9a9b99,#c37d62,#83d0a2,#fdfdc5,#89d3f6,#ff2c7a,#82eada,#fdfdf6
overnight-slumber,#ced2d6,#0e1729,#ced2d6,#1f2b41,#0e1729,#ffa7c4,#0a1222,#ffa7c4,#85cc95,#ffcb8b,#8dabe1,#c792eb,#78ccf0,#ffffff,#575656,#ffa7c4,#85cc95,#ffcb8b,#8dabe1,#c792eb,#ffa7c4,#ffffff
oxocarbon,#f2f4f8,#161616,#161616,#393939,#161616,#ffffff,#161616,#3ddbd9,#33b1ff,#ee5396,#42be65,#be95ff,#ff7eb6,#f2f4f8,#585858,#3ddbd9,#33b1ff,#ee5396,#42be65,#be95ff,#ff7eb6,#f2f4f8
palenighthc,#cccccc,#3e4251,#80cbc4,#717cb4,#3e4251,#ffcb6b,#000000,#f07178,#c3e88d,#ffcb6b,#82aaff,#c792ea,#89ddff,#ffffff,#666666,#f6a9ae,#dbf1ba,#ffdfa6,#b4ccff,#ddbdf2,#b8eaff,#999999
panda,#f0f0f0,#1d1e20,#1d1e20,#f0f0f0,#1d1e20,#f0f0f0,#1f1f20,#fb055a,#26ffd4,#26ffd4,#5c9fff,#fc59a6,#26ffd4,#f0f0f0,#5c6370,#fb055a,#26ffd4,#febe7e,#55adff,#fd95d0,#26ffd4,#f0f0f0
pandora,#e1e1e1,#141e43,#82e0ff,#2d37ff,#141e43,#43d58e,#000000,#ff4242,#74af68,#ffad29,#338f86,#9414e6,#23d7d7,#e2e2e2,#3f5648,#ff3242,#74cd68,#ffb929,#23d7d7,#ff37ff,#00ede1,#ffffff
paper-color-dark,#eeeeee,#1c1c1c,#1c1c1c,#af87d7,#1c1c1c,#eeeeee,#1c1c1c,#af005f,#5faf00,#d7af5f,#5fafd7,#808080,#d7875f,#d0d0d0,#5f8787,#5faf5f,#afd700,#af87d7,#ffaf00,#ff5faf,#00afaf,#bcbcbc
paper-color-light,#444444,#eeeeee,#eeeeee,#0087af,#eeeeee,#444444,#eeeeee,#af0000,#008700,#5f8700,#0087af,#878787,#005f87,#764e37,#bcbcbc,#d70000,#d70087,#8700af,#d75f00,#d75f00,#4c7a5d,#005faf
paraiso-dark,#a39e9b,#2f1e2e,#a39e9b,#4f424c,#2f1e2e,#a39e9b,#2f1e2e,#ef6155,#48b685,#fec418,#06b6ef,#815ba4,#5bc4bf,#a39e9b,#776e71,#ef6155,#48b685,#fec418,#06b6ef,#815ba4,#5bc4bf,#e7e9db
paulmillr,#f2f2f2,#000000,#ffffff,#414141,#000000,#4d4d4d,#2a2a2a,#ff0000,#79ff0f,#e7bf00,#396bd7,#b449be,#66ccff,#bbbbbb,#666666,#ff0080,#66ff66,#f3d64e,#709aed,#db67e6,#7adff2,#ffffff
pencildark,#f1f1f1,#212121,#f1f1f1,#b6d6fd,#212121,#20bbfc,#212121,#c30771,#10a778,#a89c14,#008ec4,#523c79,#20a5ba,#d9d9d9,#424242,#fb007a,#5fd7af,#f3e430,#20bbfc,#6855de,#4fb8cc,#f1f1f1
pencillight,#424242,#f1f1f1,#424242,#b6d6fd,#424242,#20bbfc,#d9d9d9,#c30771,#10a778,#a89c14,#008ec4,#523c79,#20a5ba,#212121,#f1f1f1,#fb007a,#5fd7af,#f3e430,#20bbfc,#6855de,#4fb8cc,#424242
peppermint,#c8c8c8,#000000,#000000,#e6e6e6,#000000,#bbbbbb,#353535,#e74669,#89d287,#dab853,#449fd0,#da62dc,#65aaaf,#b4b4b4,#535353,#e4859b,#a3cca2,#e1e487,#6fbce2,#e586e7,#96dcdb,#dfdfdf
piatto-light,#414141,#ffffff,#acbcdc,#706b4e,#ffffff,#5e77c8,#ffffff,#b23771,#66781e,#cd6f34,#3c5ea8,#a454b2,#66781e,#414141,#f2f2f2,#db3365,#829429,#cd6f34,#3c5ea8,#a454b2,#829429,#3f3f3f
pnevma,#d0d0d0,#1c1c1c,#ffffff,#4d4d4d,#1c1c1c,#e4c9af,#2f2e2d,#a36666,#90a57d,#d7af87,#7fa5bd,#c79ec4,#8adbb4,#d0d0d0,#4a4845,#d78787,#afbea2,#e4c9af,#a1bdce,#d7beda,#b1e7dd,#efefef
poimandres,#a6accd,#1b1e28,#a6accd,#28344a,#1b1e28,#ffffff,#1b1e28,#d0679d,#5de4c7,#fffac2,#89ddff,#fcc5e9,#add7ff,#ffffff,#a6accd,#d0679d,#5de4c7,#fffac2,#add7ff,#fae4fc,#89ddff,#ffffff
popping-and-locking,#ebdbb2,#181921,#928374,#ebdbb2,#181921,#c7c7c7,#1d2021,#cc241d,#98971a,#d79921,#458588,#b16286,#689d6a,#a89984,#928374,#f42c3e,#b8bb26,#fabd2f,#99c6ca,#d3869b,#7ec16e,#ebdbb2
primary,#000000,#ffffff,#eeeeee,#656565,#ffffff,#000000,#ffffff,#db4437,#0f9d58,#f4b400,#4285f4,#db4437,#4285f4,#000000,#ffffff,#db4437,#0f9d58,#f4b400,#4285f4,#4285f4,#0f9d58,#000000
pro,#f2f2f2,#000000,#000000,#414141,#000000,#4d4d4d,#000000,#990000,#00a600,#999900,#2009db,#b200b2,#00a6b2,#bfbfbf,#666666,#e50000,#00d900,#e5e500,#0000ff,#e500e5,#00e5e5,#e5e5e5
pro-light,#191919,#ffffff,#191919,#c1ddff,#ffffff,#4d4d4d,#dcdcdc,#e5492b,#50d148,#c6c440,#3b75ff,#ed66e8,#4ed2de,#000000,#f2f2f2,#ff6640,#61ef57,#f2f156,#0082ff,#ff7eff,#61f7f8,#9f9f9f
purple-rain,#fffbf6,#21084a,#ffffff,#287691,#21084a,#ff271d,#000000,#ff260e,#9be205,#ffc400,#00a2fa,#815bb5,#00deef,#ffffff,#565656,#ff4250,#b8e36e,#ffd852,#00a6ff,#ac7bf0,#74fdf3,#ffffff
purplepeter,#ece7fa,#2a1a4a,#271c50,#8689c2,#2a1a4a,#c7c7c7,#0a0520,#ff796d,#99b481,#efdfac,#66d9ef,#e78fcd,#ba8cff,#ffba81,#100b23,#f99f92,#b4be8f,#f2e9bf,#79daed,#ba91d4,#a0a0d6,#b9aed3
rapture,#c0c9e5,#111e2a,#ffffff,#304b66,#111e2a,#ffffff,#000000,#fc644d,#7afde1,#fff09b,#6c9bf5,#ff4fa1,#64e0ff,#c0c9e5,#304b66,#fc644d,#7afde1,#fff09b,#6c9bf5,#ff4fa1,#64e0ff,#ffffff
raycast-dark,#ffffff,#1a1a1a,#000000,#333333,#000000,#cccccc,#000000,#ff5360,#59d499,#ffc531,#56c2ff,#cf2f98,#52eee5,#ffffff,#000000,#ff6363,#59d499,#ffc531,#56c2ff,#cf2f98,#52eee5,#ffffff
raycast-light,#000000,#ffffff,#000000,#e5e5e5,#ffffff,#000000,#ffffff,#b12424,#006b4f,#f8a300,#138af2,#9a1b6e,#3eb8bf,#000000,#ffffff,#b12424,#006b4f,#f8a300,#138af2,#9a1b6e,#3eb8bf,#000000
rebecca,#e8e6ed,#292a44,#f4f2f9,#663399,#292a44,#b89bf9,#12131e,#dd7755,#04dbb5,#f2e7b7,#7aa5ff,#bf9cf9,#56d3c2,#e4e3e9,#666699,#ff92cd,#01eac0,#fffca8,#69c0fa,#c17ff8,#8bfde1,#f4f2f9
red-alert,#ffffff,#762423,#ffffff,#073642,#762423,#ffffff,#000000,#d62e4e,#71be6b,#beb86b,#489bee,#e979d7,#6bbeb8,#d6d6d6,#262626,#e02553,#aff08c,#dfddb7,#65aaf1,#ddb7df,#b7dfdd,#ffffff
red-planet,#c2b790,#222222,#bcb291,#1b324a,#222222,#c2b790,#202020,#8c3432,#728271,#e8bf6a,#69819e,#896492,#5b8390,#b9aa99,#676767,#b55242,#869985,#ebeb91,#60827e,#de4974,#38add8,#d6bfb8
red-sands,#d7c9a7,#7a251e,#000000,#a4a390,#000000,#ffffff,#000000,#ff3f00,#00bb00,#e7b000,#0072ff,#bb00bb,#00bbbb,#bbbbbb,#555555,#bb0000,#00bb00,#e7b000,#0072ae,#ff55ff,#55ffff,#ffffff
relaxed,#d9d9d9,#353a44,#d9d9d9,#6a7985,#353a44,#d9d9d9,#151515,#bc5653,#909d63,#ebc17a,#6a8799,#b06698,#c9dfff,#d9d9d9,#636363,#bc5653,#a0ac77,#ebc17a,#7eaac7,#b06698,#acbbd0,#f7f7f7
retro,#13a10e,#000000,#000000,#ffffff,#000000,#13a10e,#13a10e,#13a10e,#13a10e,#13a10e,#13a10e,#13a10e,#13a10e,#13a10e,#16ba10,#16ba10,#16ba10,#16ba10,#16ba10,#16ba10,#16ba10,#16ba10
retrolegends,#45eb45,#0d0d0d,#f2fff2,#336633,#0d0d0d,#45eb45,#262626,#de5454,#45eb45,#f7bf2b,#4066f2,#bf4cf2,#40d9e6,#bfe6bf,#4c594c,#ff6666,#59ff59,#ffd933,#4c80ff,#e666ff,#59e6ff,#f2fff2
rezza,#cccccc,#191911,#191911,#cccccc,#191911,#cccccc,#222222,#803232,#5b762f,#aa9943,#324c80,#706c9a,#92b19e,#ffffff,#222222,#982b2b,#89b83f,#efef60,#2b4f98,#826ab1,#a1cdcd,#dedede
rippedcasts,#ffffff,#2b2b2b,#f2f2f2,#5a647e,#2b2b2b,#7f7f7f,#000000,#cdaf95,#a8ff60,#bfbb1f,#75a5b0,#ff73fd,#5a647e,#bfbfbf,#666666,#eecbad,#bcee68,#e5e500,#86bdc9,#e500e5,#8c9bc4,#e5e5e5
rose-pine,#e0def4,#191724,#191724,#e0def4,#191724,#e0def4,#26233a,#eb6f92,#9ccfd8,#f6c177,#31748f,#c4a7e7,#ebbcba,#e0def4,#47435d,#ff98ba,#c5f9ff,#ffeb9e,#5b9ab7,#eed0ff,#ffe5e3,#fefcff
rose-pine-dawn,#575279,#faf4ed,#faf4ed,#575279,#faf4ed,#575279,#f2e9e1,#b4637a,#56949f,#ea9d34,#286983,#907aa9,#d7827e,#575279,#fffdf5,#df8aa0,#7ebcc7,#ffc55c,#538faa,#b8a1d2,#ffaaa5,#7c76a0
rose-pine-moon,#e0def4,#232136,#232136,#e0def4,#232136,#e0def4,#393552,#eb6f92,#9ccfd8,#f6c177,#3e8fb0,#c4a7e7,#ea9a97,#e0def4,#5c5776,#ff98ba,#c5f9ff,#ffeb9e,#6ab7d9,#eed0ff,#ffc3bf,#fefcff
rouge-2,#a2a3aa,#17182b,#dfe5ee,#5d5d6b,#17182b,#969e92,#5d5d6b,#c6797e,#969e92,#dbcdab,#6e94b9,#4c4e78,#8ab6c1,#e8e8ea,#616274,#c6797e,#e6dcc4,#e6dcc4,#98b3cd,#8283a1,#abcbd3,#e8e8ea
royal,#514968,#100815,#a593cd,#1f1d2b,#100815,#524966,#241f2b,#91284c,#23801c,#b49d27,#6580b0,#674d96,#8aaabe,#524966,#312d3d,#d5356c,#2cd946,#fde83b,#90baf9,#a479e3,#acd4eb,#9e8cbd
ryuuko,#ececec,#2c3941,#819090,#002831,#2c3941,#ececec,#2c3941,#865f5b,#66907d,#b1a990,#6a8e95,#b18a73,#88b2ac,#ececec,#5d7079,#865f5b,#66907d,#b1a990,#6a8e95,#b18a73,#88b2ac,#ececec
sakura,#dd7bdc,#18131e,#24242e,#c05cbf,#18131e,#ff65fd,#000000,#d52370,#41af1a,#bc7053,#6964ab,#c71fbf,#939393,#998eac,#786d69,#f41d99,#22e529,#f59574,#9892f1,#e90cdd,#eeeeee,#cbb6ff
scarlet-protocol,#e41951,#1c153d,#000000,#c1deff,#000000,#76ff9f,#101116,#ff0051,#00dc84,#faf945,#0271b6,#ca30c7,#00c5c7,#c7c7c7,#686868,#ff6e67,#5ffa68,#fffc67,#6871ff,#bd35ec,#60fdff,#ffffff
seafoam-pastel,#d4e7d4,#243435,#9e8b13,#ffffff,#243435,#57647a,#757575,#825d4d,#728c62,#ada16d,#4d7b82,#8a7267,#729494,#e0e0e0,#8a8a8a,#cf937a,#98d9aa,#fae79d,#7ac3cf,#d6b2a1,#ade0e0,#e0e0e0
seashells,#deb88d,#09141b,#fee4ce,#1e4962,#09141b,#fca02f,#17384c,#d15123,#027c9b,#fca02f,#1e4950,#68d4f1,#50a3b5,#deb88d,#434b53,#d48678,#628d98,#fdd39f,#1bbcdd,#bbe3ee,#87acb4,#fee4ce
selenized-black,#b9b9b9,#181818,#181818,#b9b9b9,#181818,#56d8c9,#252525,#ed4a46,#70b433,#dbb32d,#368aeb,#eb6eb7,#3fc5b7,#777777,#3b3b3b,#ff5e56,#83c746,#efc541,#4f9cfe,#ff81ca,#56d8c9,#dedede
selenized-dark,#adbcbc,#103c48,#103c48,#adbcbc,#103c48,#53d6c7,#184956,#fa5750,#75b938,#dbb32d,#4695f7,#f275be,#41c7b9,#72898f,#2d5b69,#ff665c,#84c747,#ebc13d,#58a3ff,#ff84cd,#53d6c7,#cad8d9
selenized-light,#53676d,#fbf3db,#fbf3db,#53676d,#fbf3db,#00978a,#ece3cc,#d2212d,#489100,#ad8900,#0072d4,#ca4898,#009c8f,#909995,#d5cdb6,#cc1729,#428b00,#a78300,#006dce,#c44392,#00978a,#3a4d53
selenized-white,#474747,#ffffff,#ffffff,#474747,#ffffff,#009a8a,#ebebeb,#d6000c,#1d9700,#c49700,#0064e4,#dd0f9d,#00ad9c,#878787,#cdcdcd,#bf0000,#008400,#af8500,#0054cf,#c7008b,#009a8a,#282828
seoulbones-dark,#dddddd,#4b4b4b,#dddddd,#777777,#4b4b4b,#e2e2e2,#4b4b4b,#e388a3,#98bd99,#ffdf9b,#97bdde,#a5a6c5,#6fbdbe,#dddddd,#6c6465,#eb99b1,#8fcd92,#ffe5b3,#a2c8e9,#b2b3da,#6bcacb,#a8a8a8
seoulbones-light,#555555,#e2e2e2,#555555,#cccccc,#e2e2e2,#555555,#e2e2e2,#dc5284,#628562,#c48562,#0084a3,#896788,#008586,#555555,#bfbabb,#be3c6d,#487249,#a76b48,#006f89,#7f4c7e,#006f70,#777777
seti,#cacecd,#111213,#cacecd,#303233,#111213,#e3bf21,#323232,#c22832,#8ec43d,#e0c64f,#43a5d5,#8b57b5,#8ec43d,#eeeeee,#323232,#c22832,#8ec43d,#e0c64f,#43a5d5,#8b57b5,#8ec43d,#ffffff
shades-of-purple,#ffffff,#1e1d40,#c2c2c2,#b362ff,#1e1d40,#fad000,#000000,#d90429,#3ad900,#ffe700,#6943ff,#ff2c70,#00c5c7,#c7c7c7,#686868,#f92a1c,#43d426,#f1d000,#6871ff,#ff77ff,#79e8fb,#ffffff
shaman,#405555,#001015,#5afad6,#415555,#001015,#4afcd6,#012026,#b2302d,#00a941,#5e8baa,#449a86,#00599d,#5d7e19,#405555,#384451,#ff4242,#2aea5e,#8ed4fd,#61d5ba,#1298ff,#98d028,#58fbd6
slate,#35b1d2,#222222,#2dffc0,#0f3754,#222222,#87d3c4,#222222,#e2a8bf,#81d778,#c4c9c0,#264b49,#a481d3,#15ab9c,#02c5e0,#e0e0e0,#ffcdd9,#beffa8,#d0ccca,#7ab0d2,#c5a7d9,#8cdfe0,#ffffff
sleepyhollow,#af9a91,#121214,#d2c7a9,#575256,#121214,#af9a91,#572100,#ba3934,#91773f,#b55600,#5f63b4,#a17c7b,#8faea9,#af9a91,#4e4b61,#d9443f,#d6b04e,#f66813,#8086ef,#e2c2bb,#a4dce7,#d2c7a9
smyck,#f7f7f7,#1b1b1b,#f7f7f7,#207483,#1b1b1b,#bbbbbb,#000000,#b84131,#7da900,#c4a500,#62a3c4,#ba8acc,#207383,#a1a1a1,#7a7a7a,#d6837c,#c4f137,#fee14d,#8dcff0,#f79aff,#6ad9cf,#f7f7f7
snazzy,#ebece6,#1e1f29,#000000,#81aec6,#000000,#e4e4e4,#000000,#fc4346,#50fb7c,#f0fb8c,#49baff,#fc4cb4,#8be9fe,#ededec,#555555,#fc4346,#50fb7c,#f0fb8c,#49baff,#fc4cb4,#8be9fe,#ededec
snazzy-soft,#eff0eb,#282a36,#000000,#92bcd0,#000000,#eaeaea,#000000,#ff5c57,#5af78e,#f3f99d,#57c7ff,#ff6ac1,#9aedfe,#f1f1f0,#686868,#ff5c57,#5af78e,#f3f99d,#57c7ff,#ff6ac1,#9aedfe,#f1f1f0
softserver,#99a3a2,#242626,#effffe,#7f8786,#242626,#d2e0de,#000000,#a2686a,#9aa56a,#a3906a,#6b8fa3,#6a71a3,#6ba58f,#99a3a2,#666c6c,#dd5c60,#bfdf55,#deb360,#62b1df,#606edf,#64e39c,#d2e0de
solarized-darcula,#d2d8d9,#3d3f41,#d2d8d9,#214283,#3d3f41,#708284,#25292a,#f24840,#629655,#b68800,#2075c7,#797fd4,#15968d,#d2d8d9,#25292a,#f24840,#629655,#b68800,#2075c7,#797fd4,#15968d,#d2d8d9
solarized-dark,#839496,#002b36,#93a1a1,#073642,#002b36,#93a1a1,#073642,#dc322f,#859900,#b58900,#268bd2,#d33682,#2aa198,#eee8d5,#002b36,#cb4b16,#586e75,#657b83,#839496,#6c71c4,#93a1a1,#fdf6e3
solarized-dark-higher-contrast,#9cc2c3,#001e27,#7a8f8e,#003748,#001e27,#f34b00,#002831,#d11c24,#6cbe6c,#a57706,#2176c7,#c61c6f,#259286,#eae3cb,#006488,#f5163b,#51ef84,#b27e28,#178ec8,#e24d8e,#00b39e,#fcf4dc
solarized-dark-normal-brights,#839496,#002b36,#93a1a1,#073642,#002b36,#93a1a1,#073642,#dc322f,#859900,#b58900,#268bd2,#d33682,#2aa198,#eee8d5,#08404f,#e35f5c,#9fb700,#d9a400,#4ba1de,#dc619d,#32c1b6,#ffffff
solarized-dark-patched,#708284,#001e27,#819090,#002831,#001e27,#708284,#002831,#d11c24,#738a05,#a57706,#2176c7,#c61c6f,#259286,#eae3cb,#475b62,#bd3613,#475b62,#536870,#708284,#5956ba,#819090,#fcf4dc
solarized-light,#657b83,#fdf6e3,#fdf6e3,#657b83,#fdf6e3,#586e75,#eee8d5,#dc322f,#859900,#b58900,#268bd2,#d33682,#2aa198,#073642,#cb4b16,#fdf6e3,#93a1a1,#839496,#657b83,#6c71c4,#586e75,#002b36
solarized-osaka-night,#c2caf1,#1a1b25,#c2caf1,#2a3454,#1a1b25,#c2caf1,#15161d,#e77d8f,#a8cd76,#d8b172,#82a1f1,#b69bf1,#90cdfa,#aab1d3,#424866,#e77d8f,#a8cd76,#d8b172,#82a1f1,#b69bf1,#90cdfa,#c2caf1
spacedust,#ecf0c1,#0a1e24,#ffffff,#0a385c,#0a1e24,#708284,#6e5346,#e35b00,#5cab96,#e3cd7b,#0f548b,#e35b00,#06afc7,#f0f1ce,#684c31,#ff8a3a,#aecab8,#ffc878,#67a0ce,#ff8a3a,#83a7b4,#fefff1
spacegray,#b3b8c3,#20242d,#b3b8c3,#16181e,#20242d,#b3b8c3,#000000,#b04b57,#87b379,#e5c179,#7d8fa4,#a47996,#85a7a5,#b3b8c3,#000000,#b04b57,#87b379,#e5c179,#7d8fa4,#a47996,#85a7a5,#ffffff
spacegray-bright,#f3f3f3,#2a2e3a,#000000,#cacaca,#000000,#c6c6c6,#080808,#bc5553,#a0b56c,#f6c987,#7baec1,#b98aae,#85c9b8,#d8d8d8,#626262,#bc5553,#a0b56c,#f6c987,#7baec1,#b98aae,#85c9b8,#f7f7f7
spacegray-eighties,#bdbaae,#222222,#ffffff,#272e35,#222222,#bbbbbb,#15171c,#ec5f67,#81a764,#fec254,#5486c0,#bf83c1,#57c2c1,#efece7,#555555,#ff6973,#93d493,#ffd256,#4d84d1,#ff55ff,#83e9e4,#ffffff
spacegray-eighties-dull,#c9c6bc,#222222,#ffffff,#272e36,#222222,#bbbbbb,#15171c,#b24a56,#92b477,#c6735a,#7c8fa5,#a5789e,#80cdcb,#b3b8c3,#555555,#ec5f67,#89e986,#fec254,#5486c0,#bf83c1,#58c2c1,#ffffff
spiderman,#e3e3e3,#1b1d1e,#f0272d,#070e50,#1b1d1e,#2c3fff,#1b1d1e,#e60813,#e22928,#e24756,#2c3fff,#2435db,#3256ff,#fffef6,#505354,#ff0325,#ff3338,#fe3a35,#1d50ff,#747cff,#6184ff,#fffff9
spring,#4d4d4c,#ffffff,#4d4d4c,#d6d6d6,#ffffff,#4d4d4c,#ffffff,#ff4d83,#1f8c3b,#1fc95b,#1dd3ee,#8959a8,#3e999f,#000000,#ffffff,#ff0021,#1fc231,#d5b807,#15a9fd,#8959a8,#3e999f,#000000
square,#acacab,#1a1a1a,#ffffff,#4d4d4d,#1a1a1a,#fcfbcc,#050505,#e9897c,#b6377d,#ecebbe,#a9cdeb,#75507b,#c9caec,#f2f2f2,#141414,#f99286,#c3f786,#fcfbcc,#b6defb,#ad7fa8,#d7d9fc,#e2e2e2
squirrelsong-dark,#ad9c8b,#352a21,#ad9c8b,#574131,#352a21,#ad9c8b,#352a21,#ac493e,#558240,#ceb250,#5993c2,#7f61b3,#4f9593,#cfbaa5,#6b503c,#ce574a,#719955,#e2c358,#63a2d6,#9672d4,#72aaa8,#edd5be
srcery,#fce8c3,#1c1b19,#93a1a1,#073642,#073642,#93a1a1,#1c1b19,#ef2f27,#519f50,#fbb829,#2c78bf,#e02c6d,#0aaeb3,#baa67f,#918175,#f75341,#98bc37,#fed06e,#68a8e4,#ff5c8f,#2be4d0,#fce8c3
starlight,#ffffff,#242424,#242424,#ffffff,#242424,#ffffff,#242424,#f62b5a,#47b413,#e3c401,#24acd4,#f2affd,#13c299,#e6e6e6,#616161,#ff4d51,#35d450,#e9e836,#5dc5f8,#feabf2,#24dfc4,#ffffff
sublette,#ccced0,#202535,#202535,#ccced0,#202535,#ccced0,#253045,#ee5577,#55ee77,#ffdd88,#5588ff,#ff77cc,#44eeee,#f5f5da,#405570,#ee6655,#99ee77,#ffff77,#77bbff,#aa88ff,#55ffbb,#ffffee
subliminal,#d4d4d4,#282c35,#ffffff,#484e5b,#282c35,#c7c7c7,#7f7f7f,#e15a60,#a9cfa4,#ffe2a9,#6699cc,#f1a5ab,#5fb3b3,#d4d4d4,#7f7f7f,#e15a60,#a9cfa4,#ffe2a9,#6699cc,#f1a5ab,#5fb3b3,#d4d4d4
sugarplum,#db7ddd,#111147,#d0beee,#5ca8dc,#111147,#53b397,#111147,#5ca8dc,#53b397,#249a84,#db7ddd,#d0beee,#f9f3f9,#a175d4,#111147,#5cb5dc,#52deb5,#01f5c7,#fa5dfd,#c6a5fd,#ffffff,#b577fd
sundried,#c9c9c9,#1a1818,#c9c9c9,#302b2a,#1a1818,#ffffff,#302b2a,#a7463d,#587744,#9d602a,#485b98,#864651,#9c814f,#c9c9c9,#4d4e48,#aa000c,#128c21,#fc6a21,#7999f7,#fd8aa1,#fad484,#ffffff
symfonic,#ffffff,#000000,#ffffff,#073642,#000000,#dc322f,#000000,#dc322f,#56db3a,#ff8400,#0084d4,#b729d9,#ccccff,#ffffff,#1b1d21,#dc322f,#56db3a,#ff8400,#0084d4,#b729d9,#ccccff,#ffffff
synthwave,#dad9c7,#000000,#000000,#19cde6,#000000,#19cde6,#000000,#f6188f,#1ebb2b,#fdf834,#2186ec,#f85a21,#12c3e2,#ffffff,#000000,#f841a0,#25c141,#fdf454,#2f9ded,#f97137,#19cde6,#ffffff
synthwave-everything,#f0eff1,#2a2139,#f0eff1,#181521,#2a2139,#72f1b8,#fefefe,#f97e72,#72f1b8,#fede5d,#6d77b3,#c792ea,#f772e0,#fefefe,#fefefe,#f88414,#72f1b8,#fff951,#36f9f6,#e1acff,#f92aad,#fefefe
synthwavealpha,#f2f2e3,#241b30,#f2f2e3,#6e29ad,#241b30,#f2f2e3,#241b30,#e60a70,#00986c,#adad3e,#6e29ad,#b300ad,#00b0b1,#b9b1bc,#7f7094,#e60a70,#0ae4a4,#f9f972,#aa54f9,#ff00f6,#00fbfd,#f2f2e3
tango,#babdb6,#000000,#000000,#babdb6,#000000,#babdb6,#2e3436,#cc0000,#4e9a06,#c4a000,#3465a4,#75507b,#06989a,#d3d7cf,#555753,#ef2929,#8ae234,#fce94f,#729fcf,#ad7fa8,#34e2e2,#eeeeec
tango-adapted,#000000,#ffffff,#000000,#c1deff,#ffffff,#000000,#e6ebe1,#ff0000,#59d600,#f0cb00,#00a2ff,#c17ecc,#00d0d6,#000000,#f6f6f4,#ff0013,#93ff00,#fff121,#88c9ff,#e9a7e1,#00feff,#8f928b
tango-half-adapted,#000000,#ffffff,#000000,#c1deff,#ffffff,#000000,#e0e5db,#ff0000,#4cc300,#e2c000,#008ef6,#a96cb3,#00bdc3,#000000,#f4f4f2,#ff0013,#8af600,#ffec00,#76bfff,#d898d1,#00f6fa,#797d76
teerb,#d0d0d0,#262626,#ffffff,#4d4d4d,#262626,#e4c9af,#1c1c1c,#d68686,#aed686,#d7af87,#86aed6,#d6aed6,#8adbb4,#d0d0d0,#1c1c1c,#d68686,#aed686,#e4c9af,#86aed6,#d6aed6,#b1e7dd,#efefef
tempus-autumn,#a9a2a6,#302420,#a8948a,#36302a,#302420,#a9a2a6,#302420,#f46f55,#85a400,#b09640,#799aca,#df798e,#52a885,#a8948a,#36302a,#e27e3d,#43aa7a,#ba9400,#958fdf,#ce7dc4,#2fa6b7,#a9a2a6
tempus-classic,#aeadaf,#232323,#949d9f,#312e30,#232323,#aeadaf,#232323,#d4823d,#8c9e3d,#b1942b,#6e9cb0,#b58d88,#6da280,#949d9f,#312e30,#d0913d,#96a42d,#a8a030,#8e9cc0,#d58888,#7aa880,#aeadaf
tempus-dawn,#4a4b4e,#eff0f2,#676364,#dee2e0,#eff0f2,#4a4b4e,#dee2e0,#a32a3a,#206620,#745300,#4b529a,#8d377e,#086784,#4a4b4e,#eff0f2,#a64822,#187408,#8b590a,#5c59b2,#8e45a8,#3f649c,#676364
tempus-day,#464340,#f8f2e5,#68607d,#e7e3d7,#f8f2e5,#464340,#e7e3d7,#c81000,#107410,#806000,#385dc4,#b63052,#007070,#464340,#f8f2e5,#b24000,#427040,#6f6600,#0f64c4,#8050a7,#336c87,#68607d
tempus-dusk,#a2a8ba,#1f252d,#a29899,#2c3150,#1f252d,#a2a8ba,#1f252d,#cb8d56,#8ba089,#a79c46,#8c9abe,#b190af,#8e9aba,#a29899,#2c3150,#d39d74,#80b48f,#bda75a,#9ca5de,#c69ac6,#8caeb6,#a2a8ba
tempus-fugit,#4d595f,#fff5f3,#796271,#efe6e4,#fff5f3,#4d595f,#efe6e4,#c61a14,#357200,#825e00,#1666b0,#a83884,#007072,#4d595f,#fff5f3,#b93f1a,#437520,#985900,#485adf,#a234c0,#00756a,#796271
